route_id;service_id;trip_id;trip_headsign;direction_id;block_id;shape_id
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074565-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168084;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074566-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168075;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074567-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168074;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074568-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168065;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074569-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168075;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074570-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168084;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074571-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168074;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074572-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168087;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074573-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168074;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074574-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168087;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074575-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168074;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074576-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168084;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074577-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168075;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074578-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168084;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074579-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168087;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074580-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168084;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074581-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168075;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074582-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168065;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074583-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168075;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074584-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168084;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074585-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168087;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074586-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168087;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074587-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168065;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074588-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168087;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074590-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168075;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074592-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168074;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074593-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168075;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074595-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168065;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074596-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168074;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074597-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168065;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074598-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168074;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074599-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168087;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074600-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168084;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074601-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168087;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074602-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168074;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074603-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168084;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074604-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168075;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074605-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168087;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074606-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168053;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074607-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168074;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074608-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168087;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074609-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168075;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074610-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168087;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074611-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168088;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074612-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168084;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074613-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168065;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074614-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168084;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074615-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168084;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074616-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168087;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074621-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168075;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074622-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168074;20009
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074710-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168065;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074711-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168084;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074721-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - MARLY;1;168087;20010
2-5;SMIN_H2223-Je230323-L-Ma-J-V-25;1074722-SMIN_H2223-Je230323-L-Ma-J-V-25;L2 - REPUBLIQUE;0;168087;20009
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074730-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168064;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074731-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168078;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074732-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168083;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074733-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168077;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074734-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168064;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074735-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168081;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074736-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168080;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074737-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168079;10013
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074738-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168083;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074739-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168077;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074740-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168064;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074741-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168078;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074742-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168079;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074743-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168079;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074744-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168081;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074745-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168080;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074746-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168085;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074747-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168079;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074748-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168083;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074749-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168081;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074750-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168077;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074751-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168082;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074752-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168080;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074753-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168078;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074754-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168085;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074755-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168079;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074756-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168083;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074757-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168081;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074758-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168077;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074759-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168082;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074760-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168080;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074761-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168078;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074762-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168085;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074763-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168079;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074764-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168083;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074765-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168081;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074766-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168077;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074767-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168082;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074768-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168080;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074769-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168078;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074770-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168085;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074771-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168079;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074772-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168083;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074773-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168081;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074774-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168077;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074775-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168082;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074776-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168080;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074777-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168078;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074778-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168085;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074779-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168079;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074780-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168083;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074781-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168089;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074782-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168081;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074783-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168082;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074784-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168086;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074785-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168078;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074786-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168085;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074787-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168079;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074788-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168047;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074789-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168083;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074790-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168081;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074791-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168077;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074792-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168082;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074793-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168080;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074794-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168085;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074795-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168079;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074796-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168047;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074797-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - LA CORCHADE;0;168083;10010
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074798-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168083;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074799-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168081;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074800-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168077;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074801-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168082;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074802-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168080;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074803-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168078;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074804-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168085;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074805-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168079;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074806-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168083;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074807-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168081;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074808-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168077;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074809-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168082;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074810-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168080;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074811-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168078;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074812-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168085;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074813-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168079;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074814-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168083;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074815-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168081;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074816-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168077;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074817-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168082;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074818-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168080;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074819-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168078;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074820-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168085;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074821-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168079;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074822-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168083;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074823-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168081;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074824-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168077;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074825-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168082;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074826-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168080;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074827-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168078;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074828-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168085;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074829-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168079;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074830-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168083;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074831-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168081;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074832-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168077;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074833-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168082;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074834-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168080;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074835-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168078;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074836-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168085;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074837-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168079;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074838-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168047;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074839-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168089;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074840-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168081;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074841-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168082;10011
1-175;SMIN_H2223-Je230323-L-Ma-J-V-25;1074842-SMIN_H2223-Je230323-L-Ma-J-V-25;L1 - MOULINS TOURNEBRIDE;1;168086;10011
