shape_id;shape_pt_lat;shape_pt_lon;shape_pt_sequence
170019;49.123286;6.242129;10001
170019;49.118262;6.240132;10002
170019;49.118262;6.240132;20001
170019;49.115719;6.243662;20002
170019;49.115719;6.243662;30001
170019;49.114191;6.247357;30002
170019;49.114191;6.247357;40001
170019;49.109577;6.247579;40002
170019;49.109577;6.247579;50001
170019;49.108048;6.243106;50002
170019;49.108048;6.243106;60001
170019;49.107885;6.237844;60002
170019;49.107885;6.237844;70001
170019;49.107053;6.231395;70002
170019;49.107053;6.231395;80001
170019;49.103321;6.228833;80002
170019;49.103321;6.228833;90001
170019;49.100638;6.220992;90002
170019;49.100638;6.220992;100001
170019;49.100588;6.217791;100002
170019;49.100588;6.217791;110001
170019;49.104655;6.214243;110002
170019;49.104655;6.214243;120001
170019;49.104668;6.208690;120002
170019;49.104668;6.208690;130001
170019;49.103156;6.204046;130002
170019;49.103156;6.204046;140001
170019;49.101696;6.199568;140002
170019;49.101696;6.199568;150001
170019;49.101521;6.194532;150002
170019;49.101521;6.194532;160001
170019;49.100964;6.191641;160002
170019;49.100964;6.191641;170001
170019;49.100580;6.186501;170002
170019;49.100580;6.186501;180001
170019;49.100333;6.181056;180002
170019;49.100333;6.181056;190001
170019;49.098724;6.173378;190002
170019;49.098724;6.173378;200001
170019;49.096835;6.175178;200002
170019;49.096835;6.175178;210001
170019;49.094382;6.175952;210002
170019;49.094382;6.175952;220001
170019;49.093283;6.172531;220002
170019;49.093283;6.172531;230001
170019;49.093940;6.168179;230002
170019;49.093940;6.168179;240001
170019;49.094130;6.163420;240002
170019;49.094130;6.163420;250001
170019;49.092028;6.161481;250002
170019;49.092028;6.161481;260001
170019;49.089247;6.159298;260002
170019;49.089247;6.159298;270001
170019;49.086587;6.156651;270002
170019;49.086587;6.156651;280001
170019;49.086386;6.154441;280002
170019;49.086386;6.154441;290001
170019;49.089306;6.149641;290002
170019;49.089306;6.149641;300001
170019;49.089631;6.147179;300002
170019;49.089631;6.147179;310001
170019;49.090304;6.144877;310002
170019;49.090304;6.144877;320001
170019;49.091847;6.144800;320002
170019;49.091847;6.144800;330001
170019;49.095588;6.143667;330002
170019;49.095588;6.143667;340001
170019;49.095125;6.137334;340002
170019;49.095125;6.137334;350001
170019;49.094330;6.134834;350002
170019;49.094330;6.134834;360001
170019;49.093670;6.132950;360002
170019;49.093670;6.132950;370001
170019;49.090555;6.127341;370002
170019;49.090555;6.127341;380001
170019;49.089741;6.124332;380002
170019;49.089741;6.124332;390001
170019;49.087253;6.117156;390002
170019;49.087253;6.117156;400001
170019;49.085418;6.113457;400002
180025;49.141380;6.206611;10001
180025;49.135105;6.213814;10002
180025;49.135105;6.213814;20001
180025;49.134239;6.215401;20002
180025;49.134239;6.215401;30001
180025;49.132392;6.215935;30002
180025;49.132392;6.215935;40001
180025;49.131715;6.211300;40002
180025;49.131715;6.211300;50001
180025;49.130021;6.209006;50002
180025;49.130021;6.209006;60001
180025;49.128165;6.203304;60002
180025;49.128165;6.203304;70001
180025;49.127244;6.207680;70002
180025;49.127244;6.207680;80001
180025;49.127402;6.211912;80002
180025;49.127402;6.211912;90001
180025;49.125353;6.206442;90002
180025;49.125353;6.206442;100001
180025;49.123674;6.203367;100002
180025;49.123674;6.203367;110001
180025;49.125919;6.196648;110002
180025;49.125919;6.196648;120001
180025;49.126892;6.192310;120002
180025;49.126892;6.192310;130001
180025;49.128012;6.185589;130002
180025;49.128012;6.185589;140001
180025;49.125886;6.181395;140002
180025;49.125886;6.181395;150001
180025;49.124096;6.181054;150002
180025;49.124096;6.181054;160001
180025;49.122696;6.178363;160002
180025;49.122696;6.178363;170001
180025;49.121590;6.174796;170002
180025;49.121590;6.174796;180001
180025;49.121000;6.172009;180002
180025;49.121399;6.168131;180003
180026;49.121399;6.168131;10001
180026;49.119605;6.171465;10002
180026;49.119605;6.171465;20001
180026;49.121305;6.175270;20002
180026;49.121305;6.175270;30001
180026;49.122449;6.178004;30002
180026;49.122449;6.178004;40001
180026;49.124458;6.182114;40002
180026;49.124458;6.182114;50001
180026;49.125745;6.181341;50002
180026;49.125745;6.181341;60001
180026;49.127445;6.184454;60002
180026;49.127445;6.184454;70001
180026;49.126966;6.193015;70002
180026;49.126966;6.193015;80001
180026;49.125580;6.197468;80002
180026;49.125580;6.197468;90001
180026;49.123912;6.202341;90002
180026;49.123912;6.202341;100001
180026;49.125279;6.206402;100002
180026;49.125279;6.206402;110001
180026;49.127435;6.211657;110002
180026;49.127435;6.211657;120001
180026;49.127299;6.207678;120002
180026;49.127299;6.207678;130001
180026;49.127850;6.203633;130002
180026;49.127850;6.203633;140001
180026;49.129943;6.209638;140002
180026;49.129943;6.209638;150001
180026;49.132258;6.211787;150002
180026;49.132258;6.211787;160001
180026;49.132405;6.215813;160002
180026;49.132405;6.215813;170001
180026;49.134319;6.215283;170002
180026;49.134319;6.215283;180001
180026;49.135420;6.213610;180002
180026;49.135420;6.213610;190001
180026;49.141380;6.206611;190002
190001;49.111108;6.130608;10001
190001;49.112409;6.134323;10002
190001;49.112409;6.134323;20001
190001;49.114136;6.139048;20002
190001;49.114136;6.139048;30001
190001;49.116462;6.141333;30002
190001;49.116462;6.141333;40001
190001;49.115957;6.150888;40002
190001;49.115957;6.150888;50001
190001;49.114076;6.154931;50002
190001;49.114076;6.154931;60001
190001;49.112731;6.157751;60002
190001;49.112731;6.157751;70001
190001;49.111121;6.161525;70002
190002;49.111233;6.161236;10001
190002;49.112647;6.157929;10002
190002;49.112647;6.157929;20001
190002;49.114283;6.154505;20002
190002;49.114283;6.154505;30001
190002;49.115925;6.150958;30002
190002;49.115925;6.150958;40001
190002;49.116590;6.141350;40002
190002;49.116590;6.141350;50001
190002;49.113966;6.138610;50002
190002;49.113966;6.138610;60001
190002;49.112725;6.135222;60002
190002;49.112725;6.135222;70001
190002;49.110796;6.129704;70002
700001;49.064123;6.129319;10001
700001;49.083529;6.148852;10002
700001;49.083529;6.148852;20001
700001;49.100454;6.162568;20002
700001;49.100454;6.162568;30001
700001;49.107110;6.177470;30002
700002;49.107110;6.177470;10001
700002;49.099700;6.161980;10002
700002;49.099700;6.161980;20001
700002;49.084244;6.149394;20002
700002;49.084244;6.149394;30001
700002;49.064123;6.129319;30002
710001;49.114289;6.222095;10001
710001;49.116339;6.217147;10002
710001;49.116339;6.217147;20001
710001;49.118410;6.218702;20002
710001;49.118410;6.218702;30001
710001;49.120179;6.214947;30002
710001;49.120179;6.214947;40001
710001;49.120046;6.208878;40002
710001;49.120046;6.208878;50001
710001;49.119000;6.204281;50002
710001;49.119000;6.204281;60001
710001;49.118481;6.200633;60002
710001;49.118481;6.200633;70001
710001;49.120074;6.196174;70002
710001;49.120074;6.196174;80001
710001;49.121440;6.194683;80002
710001;49.121440;6.194683;90001
710001;49.122856;6.193868;90002
710001;49.122856;6.193868;100001
710001;49.126966;6.193015;100002
710002;49.126966;6.193015;10001
710002;49.127914;6.194890;10002
710002;49.127914;6.194890;20001
710002;49.122961;6.194159;20002
710002;49.122961;6.194159;30001
710002;49.121304;6.195390;30002
710002;49.121304;6.195390;40001
710002;49.119177;6.196322;40002
710002;49.119177;6.196322;50001
710002;49.118479;6.200509;50002
710002;49.118479;6.200509;60001
710002;49.119007;6.204234;60002
710002;49.119007;6.204234;70001
710002;49.120111;6.209556;70002
710002;49.120111;6.209556;80001
710002;49.120197;6.214533;80002
710002;49.120197;6.214533;90001
710002;49.118381;6.218578;90002
710002;49.118381;6.218578;100001
710002;49.116404;6.216995;100002
710002;49.116404;6.216995;110001
710002;49.114256;6.222136;110002
810005;49.120069;6.176481;10001
810005;49.121007;6.177989;10002
810005;49.121007;6.177989;20001
810005;49.121248;6.179707;20002
810005;49.121248;6.179707;30001
810005;49.120684;6.181183;30002
810005;49.120684;6.181183;40001
810005;49.119381;6.181936;40002
810005;49.119381;6.181936;50001
810005;49.118009;6.178726;50002
810005;49.118009;6.178726;60001
810005;49.119478;6.175437;60002
810005;49.119478;6.175437;70001
810005;49.120314;6.173985;70002
810005;49.120314;6.173985;80001
810005;49.121590;6.174796;80002
810005;49.121590;6.174796;90001
810005;49.123721;6.175377;90002
810005;49.123721;6.175377;100001
810005;49.123933;6.176746;100002
810005;49.123933;6.176746;110001
810005;49.125038;6.180377;110002
810005;49.125038;6.180377;120001
810005;49.124096;6.181054;120002
810005;49.124096;6.181054;130001
810005;49.122696;6.178363;130002
810005;49.122696;6.178363;140001
810005;49.120069;6.176481;140002
820007;49.061007;6.166711;10001
820007;49.064094;6.167042;10002
820007;49.064094;6.167042;20001
820007;49.067217;6.169898;20002
820007;49.067217;6.169898;30001
820007;49.067314;6.168029;30002
820007;49.067314;6.168029;40001
820007;49.066498;6.164469;40002
820007;49.066498;6.164469;50001
820007;49.065974;6.159642;50002
820007;49.065974;6.159642;60001
820007;49.060938;6.162506;60002
820007;49.060938;6.162506;70001
820007;49.057216;6.167581;70002
820007;49.057216;6.167581;80001
820007;49.059365;6.169093;80002
820007;49.059365;6.169093;90001
820007;49.061007;6.166711;90002
830007;49.121710;6.174370;10001
830007;49.120317;6.173846;10002
830007;49.120317;6.173846;20001
830007;49.119340;6.175570;20002
830007;49.119340;6.175570;30001
830007;49.117634;6.174177;30002
830007;49.117634;6.174177;40001
830007;49.115614;6.173439;40002
830007;49.115614;6.173439;50001
830007;49.114410;6.176863;50002
830007;49.114410;6.176863;60001
830007;49.112979;6.177394;60002
830007;49.112979;6.177394;70001
830007;49.110660;6.176990;70002
830007;49.110660;6.176990;80001
830007;49.108401;6.180385;80002
830016;49.108401;6.180385;10001
830016;49.111060;6.177060;10002
830016;49.111060;6.177060;20001
830016;49.113468;6.178366;20002
830016;49.113468;6.178366;30001
830016;49.114505;6.176820;30002
830016;49.114505;6.176820;40001
830016;49.115436;6.174237;40002
830016;49.115436;6.174237;50001
830016;49.117164;6.175487;50002
830016;49.117164;6.175487;60001
830016;49.117314;6.177094;60002
830016;49.117314;6.177094;70001
830016;49.116690;6.179530;70002
830016;49.116690;6.179530;80001
830016;49.118009;6.178726;80002
830016;49.118009;6.178726;90001
830016;49.119478;6.175437;90002
830016;49.119478;6.175437;100001
830016;49.120314;6.173985;100002
830016;49.120314;6.173985;110001
830016;49.121710;6.174370;110002
;49.085418;6.113457;10001
;49.080800;6.110390;10002
;49.080800;6.110390;20001
;49.077468;6.113065;20002
;49.077468;6.113065;30001
;49.075620;6.116550;30002
;49.075620;6.116550;40001
;49.075077;6.106751;40002
;49.075077;6.106751;50001
;49.076518;6.102841;50002
;49.076518;6.102841;60001
;49.080900;6.102280;60002
;49.080900;6.102280;70001
;49.085418;6.113457;70002
;49.055839;6.119819;10001
;49.058685;6.121884;10002
;49.058685;6.121884;20001
;49.061254;6.118142;20002
;49.061254;6.118142;30001
;49.064045;6.116576;30002
;49.064045;6.116576;40001
;49.075077;6.106751;40002
;49.075077;6.106751;50001
;49.076518;6.102841;50002
;49.076518;6.102841;60001
;49.085418;6.113457;60002
;49.085418;6.113457;10001
;49.076467;6.102942;10002
;49.076467;6.102942;20001
;49.074174;6.107641;20002
;49.074174;6.107641;30001
;49.063500;6.116390;30002
;49.063500;6.116390;40001
;49.061254;6.117849;40002
;49.061254;6.117849;50001
;49.058673;6.121897;50002
;49.058673;6.121897;60001
;49.055839;6.119819;60002
860003;49.110280;6.091201;10001
860003;49.105080;6.089318;10002
860004;49.105080;6.089318;10001
860004;49.110280;6.091201;10002
860005;49.105080;6.089318;10001
860005;49.110280;6.091201;10002
870008;49.110280;6.091201;10001
870008;49.112319;6.095103;10002
870008;49.112319;6.095103;20001
870008;49.117186;6.087779;20002
870008;49.117186;6.087779;30001
870008;49.118360;6.084331;30002
870008;49.118360;6.084331;40001
870008;49.122054;6.080144;40002
870008;49.122054;6.080144;50001
870008;49.124708;6.079168;50002
870009;49.124869;6.078875;10001
870009;49.121180;6.080617;10002
870009;49.121180;6.080617;20001
870009;49.117684;6.084856;20002
870009;49.117684;6.084856;30001
870009;49.116909;6.088335;30002
870009;49.116909;6.088335;40001
870009;49.112139;6.095168;40002
870009;49.112139;6.095168;50001
870009;49.110280;6.091201;50002
880013;49.123278;6.094879;10001
880013;49.120911;6.094850;10002
880013;49.120911;6.094850;20001
880013;49.118285;6.096176;20002
880013;49.118285;6.096176;30001
880013;49.116189;6.097919;30002
880013;49.116189;6.097919;40001
880013;49.114183;6.097958;40002
880013;49.114183;6.097958;50001
880013;49.111846;6.097380;50002
880013;49.111846;6.097380;60001
880013;49.111049;6.096904;60002
880013;49.111049;6.096904;70001
880013;49.110280;6.091201;70002
880014;49.110280;6.091201;10001
880014;49.110841;6.097291;10002
880014;49.110841;6.097291;20001
880014;49.112055;6.097330;20002
880014;49.112055;6.097330;30001
880014;49.114174;6.098110;30002
880014;49.114174;6.098110;40001
880014;49.116286;6.097992;40002
880014;49.116286;6.097992;50001
880014;49.118339;6.096493;50002
880014;49.118339;6.096493;60001
880014;49.120919;6.094679;60002
880014;49.120919;6.094679;70001
880014;49.123278;6.094879;70002
890001;49.114110;6.116820;10001
890001;49.114362;6.112973;10002
890001;49.114362;6.112973;20001
890001;49.110626;6.112126;20002
890001;49.110626;6.112126;30001
890001;49.108874;6.120753;30002
890001;49.108874;6.120753;40001
890001;49.109541;6.125934;40002
890002;49.109378;6.125309;10001
890002;49.108911;6.120849;10002
890002;49.108911;6.120849;20001
890002;49.110858;6.111853;20002
890002;49.110858;6.111853;30001
890002;49.113563;6.113576;30002
890002;49.113563;6.113576;40001
890002;49.114110;6.116820;40002
900016;49.093080;6.080640;10001
900016;49.093697;6.086800;10002
900016;49.093697;6.086800;20001
900016;49.093270;6.093405;20002
900016;49.093270;6.093405;30001
900016;49.101426;6.106284;30002
900016;49.101426;6.106284;40001
900016;49.102307;6.104872;40002
900016;49.102307;6.104872;50001
900016;49.103770;6.108311;50002
900016;49.103770;6.108311;60001
900016;49.106440;6.111200;60002
900017;49.106477;6.111286;10001
900017;49.103859;6.108081;10002
900017;49.103859;6.108081;20001
900017;49.102307;6.104872;20002
900017;49.102307;6.104872;30001
900017;49.101048;6.106695;30002
900017;49.101048;6.106695;40001
900017;49.093369;6.092531;40002
900017;49.093369;6.092531;50001
900017;49.093788;6.086953;50002
900017;49.093788;6.086953;60001
900017;49.093080;6.080640;60002
920005;49.074330;6.222700;10001
920005;49.075660;6.226840;10002
920005;49.075660;6.226840;20001
920005;49.076700;6.232070;20002
920005;49.076700;6.232070;30001
920005;49.085840;6.243710;30002
920005;49.085840;6.243710;40001
920005;49.077760;6.265101;40002
920005;49.077760;6.265101;50001
920005;49.075067;6.256375;50002
920005;49.075067;6.256375;60001
920005;49.069560;6.253290;60002
920005;49.069560;6.253290;70001
920005;49.067530;6.256580;70002
920005;49.067530;6.256580;80001
920005;49.069640;6.253580;80002
920005;49.069640;6.253580;90001
920005;49.066950;6.245420;90002
920005;49.066950;6.245420;100001
920005;49.058520;6.264080;100002
920005;49.058520;6.264080;110001
920005;49.053990;6.275650;110002
920005;49.053990;6.275650;120001
920005;49.043900;6.270610;120002
920005;49.043900;6.270610;130001
920005;49.042400;6.268120;130002
920005;49.042400;6.268120;140001
920005;49.054246;6.241639;140002
920005;49.054246;6.241639;150001
920005;49.056540;6.239320;150002
920005;49.056540;6.239320;160001
920005;49.053926;6.241586;160002
920005;49.053926;6.241586;170001
920005;49.071125;6.228467;170002
920005;49.071125;6.228467;180001
920005;49.074330;6.222700;180002
930005;49.074380;6.222640;10001
930005;49.070906;6.228486;10002
930005;49.070906;6.228486;20001
930005;49.054246;6.241639;20002
930005;49.054246;6.241639;30001
930005;49.056540;6.239320;30002
930005;49.056540;6.239320;40001
930005;49.053926;6.241586;40002
930005;49.053926;6.241586;50001
930005;49.042250;6.268461;50002
930005;49.042250;6.268461;60001
930005;49.044075;6.270719;60002
930005;49.044075;6.270719;70001
930005;49.054228;6.275283;70002
930005;49.054228;6.275283;80001
930005;49.058560;6.263770;80002
930005;49.058560;6.263770;90001
930005;49.067090;6.245551;90002
930005;49.067090;6.245551;100001
930005;49.069560;6.253290;100002
930005;49.069560;6.253290;110001
930005;49.067530;6.256580;110002
930005;49.067530;6.256580;120001
930005;49.069640;6.253580;120002
930005;49.069640;6.253580;130001
930005;49.074881;6.256506;130002
930005;49.074881;6.256506;140001
930005;49.078400;6.265351;140002
930005;49.078400;6.265351;150001
930005;49.085830;6.243860;150002
930005;49.085830;6.243860;160001
930005;49.076810;6.232140;160002
930005;49.076810;6.232140;170001
930005;49.075720;6.226751;170002
930005;49.075720;6.226751;180001
930005;49.074380;6.222640;180002
1010011;49.009062;6.159809;10001
1010011;49.020422;6.155370;10002
1010011;49.020422;6.155370;20001
1010011;49.032045;6.150858;20002
1010011;49.032045;6.150858;30001
1010011;49.033599;6.155319;30002
1010011;49.033599;6.155319;40001
1010011;49.033846;6.158180;40002
1010011;49.033846;6.158180;50001
1010011;49.033478;6.162407;50002
1010011;49.033478;6.162407;60001
1010011;49.041489;6.160633;60002
1010011;49.041489;6.160633;70001
1010011;49.042924;6.158807;70002
1010011;49.042924;6.158807;80001
1010011;49.041999;6.156723;80002
1010011;49.041999;6.156723;90001
1010011;49.070241;6.137608;90002
1010011;49.070241;6.137608;100001
1010011;49.080851;6.146461;100002
1010011;49.080851;6.146461;110001
1010011;49.083529;6.148852;110002
1010011;49.083529;6.148852;120001
1010011;49.089281;6.153389;120002
1010011;49.089281;6.153389;130001
1010011;49.092873;6.156398;130002
1010011;49.092873;6.156398;140001
1010011;49.096050;6.159085;140002
1010011;49.096050;6.159085;150001
1010011;49.097949;6.160483;150002
1010011;49.097949;6.160483;160001
1010011;49.100454;6.162568;160002
1010011;49.100454;6.162568;170001
1010011;49.102880;6.164599;170002
1010011;49.102880;6.164599;180001
1010011;49.105162;6.166510;180002
1010011;49.105162;6.166510;190001
1010011;49.107062;6.168939;190002
1010011;49.107062;6.168939;200001
1010011;49.105932;6.173607;200002
1010011;49.105932;6.173607;210001
1010011;49.107110;6.177470;210002
1010013;49.107110;6.177470;10001
1010013;49.105977;6.173652;10002
1010013;49.105977;6.173652;20001
1010013;49.107180;6.168711;20002
1010013;49.107180;6.168711;30001
1010013;49.105362;6.166723;30002
1010013;49.105362;6.166723;40001
1010013;49.102570;6.164369;40002
1010013;49.102570;6.164369;50001
1010013;49.099700;6.161980;50002
1010013;49.099700;6.161980;60001
1010013;49.097280;6.159970;60002
1010013;49.097280;6.159970;70001
1010013;49.095000;6.158130;70002
1010013;49.095000;6.158130;80001
1010013;49.091612;6.155352;80002
1010013;49.091612;6.155352;90001
1010013;49.089642;6.153691;90002
1010013;49.089642;6.153691;100001
1010013;49.084244;6.149394;100002
1010013;49.084244;6.149394;110001
1010013;49.080670;6.146240;110002
1010013;49.080670;6.146240;120001
1010013;49.070173;6.137548;120002
1010013;49.070173;6.137548;130001
1010013;49.041971;6.156648;130002
1010013;49.041971;6.156648;140001
1010013;49.042924;6.158807;140002
1010013;49.042924;6.158807;150001
1010013;49.041291;6.160845;150002
1010013;49.041291;6.160845;160001
1010013;49.033591;6.161991;160002
1010013;49.033591;6.161991;170001
1010013;49.033781;6.158202;170002
1010013;49.033781;6.158202;180001
1010013;49.033533;6.155111;180002
1010013;49.033533;6.155111;190001
1010013;49.032098;6.150974;190002
1010013;49.032098;6.150974;200001
1010013;49.020792;6.155158;200002
1010013;49.020792;6.155158;210001
1010013;49.009062;6.159809;210002
1010014;49.009062;6.159809;10001
1010014;49.020422;6.155370;10002
1010014;49.020422;6.155370;20001
1010014;49.032045;6.150858;20002
1010014;49.032045;6.150858;30001
1010014;49.033599;6.155319;30002
1010014;49.033599;6.155319;40001
1010014;49.033846;6.158180;40002
1010014;49.033846;6.158180;50001
1010014;49.033478;6.162407;50002
1010014;49.033478;6.162407;60001
1010014;49.041489;6.160633;60002
1010014;49.041489;6.160633;70001
1010014;49.042924;6.158807;70002
1010014;49.042924;6.158807;80001
1010014;49.041999;6.156723;80002
1010014;49.041999;6.156723;90001
1010014;49.066876;6.142687;90002
1010014;49.066876;6.142687;100001
1010014;49.068535;6.146847;100002
1010014;49.068535;6.146847;110001
1010014;49.073839;6.147819;110002
1010014;49.073839;6.147819;120001
1010014;49.076504;6.146581;120002
1010014;49.076504;6.146581;130001
1010014;49.080851;6.146461;130002
1010014;49.080851;6.146461;140001
1010014;49.083529;6.148852;140002
1010014;49.083529;6.148852;150001
1010014;49.089281;6.153389;150002
1010014;49.089281;6.153389;160001
1010014;49.092873;6.156398;160002
1010014;49.092873;6.156398;170001
1010014;49.096050;6.159085;170002
1010014;49.096050;6.159085;180001
1010014;49.097949;6.160483;180002
1010014;49.097949;6.160483;190001
1010014;49.100454;6.162568;190002
1010014;49.100454;6.162568;200001
1010014;49.102880;6.164599;200002
1010014;49.102880;6.164599;210001
1010014;49.105162;6.166510;210002
1010014;49.105162;6.166510;220001
1010014;49.107062;6.168939;220002
1010014;49.107062;6.168939;230001
1010014;49.105932;6.173607;230002
1010014;49.105932;6.173607;240001
1010014;49.107110;6.177470;240002
1010023;49.107110;6.177470;10001
1010023;49.105977;6.173652;10002
1010023;49.105977;6.173652;20001
1010023;49.107180;6.168711;20002
1010023;49.107180;6.168711;30001
1010023;49.105362;6.166723;30002
1010023;49.105362;6.166723;40001
1010023;49.102570;6.164369;40002
1010023;49.102570;6.164369;50001
1010023;49.099700;6.161980;50002
1010023;49.099700;6.161980;60001
1010023;49.097280;6.159970;60002
1010023;49.097280;6.159970;70001
1010023;49.095000;6.158130;70002
1010023;49.095000;6.158130;80001
1010023;49.091612;6.155352;80002
1010023;49.091612;6.155352;90001
1010023;49.089642;6.153691;90002
1010023;49.089642;6.153691;100001
1010023;49.084244;6.149394;100002
1010023;49.084244;6.149394;110001
1010023;49.080670;6.146240;110002
1010023;49.080670;6.146240;120001
1010023;49.076504;6.146581;120002
1010023;49.076504;6.146581;130001
1010023;49.072923;6.148046;130002
1010023;49.072923;6.148046;140001
1010023;49.068926;6.146890;140002
1010023;49.068926;6.146890;150001
1010023;49.066950;6.142790;150002
1010023;49.066950;6.142790;160001
1010023;49.041971;6.156648;160002
1010023;49.041971;6.156648;170001
1010023;49.042924;6.158807;170002
1010023;49.042924;6.158807;180001
1010023;49.041291;6.160845;180002
1010023;49.041291;6.160845;190001
1010023;49.033591;6.161991;190002
1010023;49.033591;6.161991;200001
1010023;49.033781;6.158202;200002
1010023;49.033781;6.158202;210001
1010023;49.033533;6.155111;210002
1010023;49.033533;6.155111;220001
1010023;49.032098;6.150974;220002
1010023;49.032098;6.150974;230001
1010023;49.020792;6.155158;230002
1010023;49.020792;6.155158;240001
1010023;49.009062;6.159809;240002
1020021;49.055839;6.119819;10001
1020021;49.058685;6.121884;10002
1020021;49.058685;6.121884;20001
1020021;49.061254;6.118142;20002
1020021;49.061254;6.118142;30001
1020021;49.064045;6.116576;30002
1020021;49.064045;6.116576;40001
1020021;49.075620;6.116550;40002
1020021;49.075620;6.116550;50001
1020021;49.085890;6.146239;50002
1020021;49.085890;6.146239;60001
1020021;49.085306;6.148632;60002
1020021;49.085306;6.148632;70001
1020021;49.089281;6.153389;70002
1020021;49.089281;6.153389;80001
1020021;49.092873;6.156398;80002
1020021;49.092873;6.156398;90001
1020021;49.096050;6.159085;90002
1020021;49.096050;6.159085;100001
1020021;49.097949;6.160483;100002
1020021;49.097949;6.160483;110001
1020021;49.100454;6.162568;110002
1020021;49.100454;6.162568;120001
1020021;49.102880;6.164599;120002
1020021;49.102880;6.164599;130001
1020021;49.105162;6.166510;130002
1020021;49.105162;6.166510;140001
1020021;49.107062;6.168939;140002
1020021;49.107062;6.168939;150001
1020021;49.105932;6.173607;150002
1020021;49.105932;6.173607;160001
1020021;49.107130;6.177520;160002
1020024;48.998825;6.100303;10001
1020024;49.006553;6.094864;10002
1020024;49.006553;6.094864;20001
1020024;49.029107;6.096660;20002
1020024;49.029107;6.096660;30001
1020024;49.031333;6.097731;30002
1020024;49.031333;6.097731;40001
1020024;49.055839;6.119819;40002
1020024;49.055839;6.119819;50001
1020024;49.058685;6.121884;50002
1020024;49.058685;6.121884;60001
1020024;49.061254;6.118142;60002
1020024;49.061254;6.118142;70001
1020024;49.064045;6.116576;70002
1020024;49.064045;6.116576;80001
1020024;49.075620;6.116550;80002
1020024;49.075620;6.116550;90001
1020024;49.085890;6.146239;90002
1020024;49.085890;6.146239;100001
1020024;49.085306;6.148632;100002
1020024;49.085306;6.148632;110001
1020024;49.089281;6.153389;110002
1020024;49.089281;6.153389;120001
1020024;49.092873;6.156398;120002
1020024;49.092873;6.156398;130001
1020024;49.096050;6.159085;130002
1020024;49.096050;6.159085;140001
1020024;49.097949;6.160483;140002
1020024;49.097949;6.160483;150001
1020024;49.100454;6.162568;150002
1020024;49.100454;6.162568;160001
1020024;49.102880;6.164599;160002
1020024;49.102880;6.164599;170001
1020024;49.105162;6.166510;170002
1020024;49.105162;6.166510;180001
1020024;49.107062;6.168939;180002
1020024;49.107062;6.168939;190001
1020024;49.105932;6.173607;190002
1020024;49.105932;6.173607;200001
1020024;49.107130;6.177520;200002
1020025;49.107130;6.177520;10001
1020025;49.105977;6.173652;10002
1020025;49.105977;6.173652;20001
1020025;49.107180;6.168711;20002
1020025;49.107180;6.168711;30001
1020025;49.105362;6.166723;30002
1020025;49.105362;6.166723;40001
1020025;49.102570;6.164369;40002
1020025;49.102570;6.164369;50001
1020025;49.099700;6.161980;50002
1020025;49.099700;6.161980;60001
1020025;49.097280;6.159970;60002
1020025;49.097280;6.159970;70001
1020025;49.095000;6.158130;70002
1020025;49.095000;6.158130;80001
1020025;49.091612;6.155352;80002
1020025;49.091612;6.155352;90001
1020025;49.089642;6.153691;90002
1020025;49.089642;6.153691;100001
1020025;49.085376;6.148345;100002
1020025;49.085376;6.148345;110001
1020025;49.086159;6.145297;110002
1020025;49.086159;6.145297;120001
1020025;49.075870;6.116931;120002
1020025;49.075870;6.116931;130001
1020025;49.063500;6.116390;130002
1020025;49.063500;6.116390;140001
1020025;49.061254;6.117849;140002
1020025;49.061254;6.117849;150001
1020025;49.058673;6.121897;150002
1020025;49.058673;6.121897;160001
1020025;49.055862;6.119844;160002
1020025;49.055862;6.119844;170001
1020025;49.031286;6.096974;170002
1020025;49.031286;6.096974;180001
1020025;49.029064;6.096633;180002
1020025;49.029064;6.096633;190001
1020025;49.006553;6.094864;190002
1020025;49.006553;6.094864;200001
1020025;48.998825;6.100303;200002
1030009;49.107070;6.177387;10001
1030009;49.105977;6.173652;10002
1030009;49.105977;6.173652;20001
1030009;49.109940;6.170550;20002
1030009;49.109940;6.170550;30001
1030009;49.101199;6.108043;30002
1030009;49.101199;6.108043;40001
1030009;49.093843;6.095458;40002
1030009;49.093843;6.095458;50001
1030009;49.083150;6.086633;50002
1030009;49.083150;6.086633;60001
1030009;49.080190;6.083839;60002
1030009;49.080190;6.083839;70001
1030009;49.078385;6.081764;70002
1030009;49.078385;6.081764;80001
1030009;49.075910;6.076660;80002
1030009;49.075910;6.076660;90001
1030009;49.079110;6.069737;90002
1030009;49.079110;6.069737;100001
1030009;49.079330;6.065510;100002
1030009;49.079330;6.065510;110001
1030009;49.080128;6.058151;110002
1030009;49.080128;6.058151;120001
1030009;49.109137;6.030328;120002
1030009;49.109137;6.030328;130001
1030009;49.111974;6.028865;130002
1030009;49.111974;6.028865;140001
1030009;49.113328;6.027888;140002
1030009;49.113328;6.027888;150001
1030009;49.125027;6.016890;150002
1030009;49.125027;6.016890;160001
1030009;49.146826;6.003117;160002
1030009;49.146826;6.003117;170001
1030009;49.145044;6.005744;170002
1030009;49.145044;6.005744;180001
1030009;49.144089;6.010451;180002
1030010;49.144089;6.010451;10001
1030010;49.145264;6.005350;10002
1030010;49.145264;6.005350;20001
